,title,genres
3302,"Shawshank Redemption, The (1994)",Crime|Drama
3303,"Silence of the Lambs, The (1991)",Crime|Horror|Thriller
3304,Rear Window (1954),Mystery|Thriller
3305,Casablanca (1942),Drama|Romance
3306,Goodfellas (1990),Crime|Drama
3307,"Godfather: Part II, The (1974)",Crime|Drama
3308,Glory (1989),Drama|War
3309,Chinatown (1974),Crime|Film-Noir|Mystery|Thriller
3310,"Shining, The (1980)",Horror
3311,Good Will Hunting (1997),Drama|Romance
3312,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller
3313,"Shawshank Redemption, The (1994)",Crime|Drama
3314,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War
3315,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Sci-Fi
3316,"Princess Bride, The (1987)",Action|Adventure|Comedy|Fantasy|Romance
3317,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),Action|Adventure
3318,Apocalypse Now (1979),Action|Drama|War
3319,Goodfellas (1990),Crime|Drama
3320,"Godfather: Part II, The (1974)",Crime|Drama
3321,Good Will Hunting (1997),Drama|Romance
3322,American History X (1998),Crime|Drama
3323,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",Comedy|Romance
3324,Glory (1989),Drama|War
3325,Manhattan (1979),Comedy|Drama|Romance
3326,Miller's Crossing (1990),Crime|Drama|Film-Noir|Thriller
3327,"Graduate, The (1967)",Comedy|Drama|Romance
3328,Touch of Evil (1958),Crime|Film-Noir|Thriller
3329,"Femme Nikita, La (Nikita) (1990)",Action|Crime|Romance|Thriller
3330,"Bridge on the River Kwai, The (1957)",Adventure|Drama|War
3331,Chinatown (1974),Crime|Film-Noir|Mystery|Thriller
3332,"Shining, The (1980)",Horror
3333,Stand by Me (1986),Adventure|Drama
3334,Unforgiven (1992),Drama|Western
3335,Back to the Future (1985),Adventure|Comedy|Sci-Fi
3336,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War
3337,Rear Window (1954),Mystery|Thriller
3338,North by Northwest (1959),Action|Adventure|Mystery|Romance|Thriller
3339,Casablanca (1942),Drama|Romance
3340,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),Drama|Film-Noir|Romance
3341,Reservoir Dogs (1992),Crime|Mystery|Thriller
3342,One Flew Over the Cuckoo's Nest (1975),Drama
3343,"Princess Bride, The (1987)",Action|Adventure|Comedy|Fantasy|Romance
3344,"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)",Action|Adventure|Western
3345,Lawrence of Arabia (1962),Adventure|Drama|War
3346,"Godfather: Part II, The (1974)",Crime|Drama
3347,Amadeus (1984),Drama
3348,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
3349,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller
3350,"Shawshank Redemption, The (1994)",Crime|Drama
3351,"Fugitive, The (1993)",Thriller
3352,"Silence of the Lambs, The (1991)",Crime|Horror|Thriller
3353,"Godfather, The (1972)",Crime|Drama
3354,Rear Window (1954),Mystery|Thriller
3355,Casablanca (1942),Drama|Romance
3356,Chinatown (1974),Crime|Film-Noir|Mystery|Thriller
3357,"Shining, The (1980)",Horror
3358,"Green Mile, The (1999)",Crime|Drama
3359,"Lord of the Rings: The Return of the King, The (2003)",Action|Adventure|Drama|Fantasy
3360,"Shawshank Redemption, The (1994)",Crime|Drama
3361,One Flew Over the Cuckoo's Nest (1975),Drama
3362,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Sci-Fi
3363,"Princess Bride, The (1987)",Action|Adventure|Comedy|Fantasy|Romance
3364,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),Action|Adventure
3365,Apocalypse Now (1979),Action|Drama|War
3366,Star Wars: Episode VI - Return of the Jedi (1983),Action|Adventure|Sci-Fi
3367,Goodfellas (1990),Crime|Drama
3368,"Godfather: Part II, The (1974)",Crime|Drama
3369,Amadeus (1984),Drama
3370,Fight Club (1999),Action|Crime|Drama|Thriller
3371,"Green Mile, The (1999)",Crime|Drama
3372,"Streetcar Named Desire, A (1951)",Drama
3373,To Kill a Mockingbird (1962),Drama
3374,Once Upon a Time in the West (C'era una volta il West) (1968),Action|Drama|Western
3375,Star Wars: Episode VI - Return of the Jedi (1983),Action|Adventure|Sci-Fi
3376,"Third Man, The (1949)",Film-Noir|Mystery|Thriller
3377,Alien (1979),Horror|Sci-Fi
3378,Ran (1985),Drama|War
3379,Psycho (1960),Crime|Horror
3380,Amadeus (1984),Drama
3381,"Boot, Das (Boat, The) (1981)",Action|Drama|War
3382,Glory (1989),Drama|War
3383,Cool Hand Luke (1967),Drama
3384,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War
3385,Casablanca (1942),Drama|Romance
3386,One Flew Over the Cuckoo's Nest (1975),Drama
3387,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Sci-Fi
3388,"Princess Bride, The (1987)",Action|Adventure|Comedy|Fantasy|Romance
3389,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),Action|Adventure
3390,Apocalypse Now (1979),Action|Drama|War
3391,Goodfellas (1990),Crime|Drama
3392,"Godfather: Part II, The (1974)",Crime|Drama
3393,American History X (1998),Crime|Drama
3394,Fight Club (1999),Action|Crime|Drama|Thriller
3395,Toy Story 2 (1999),Adventure|Animation|Children|Comedy|Fantasy
3396,"Usual Suspects, The (1995)",Crime|Mystery|Thriller
3397,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
3398,"Philadelphia Story, The (1940)",Comedy|Drama|Romance
3399,Vertigo (1958),Drama|Mystery|Romance|Thriller
3400,Rear Window (1954),Mystery|Thriller
3401,North by Northwest (1959),Action|Adventure|Mystery|Romance|Thriller
3402,Some Like It Hot (1959),Comedy|Crime
3403,Casablanca (1942),Drama|Romance
3404,"Maltese Falcon, The (1941)",Film-Noir|Mystery
3405,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),Drama|Film-Noir|Romance
3406,"Lord of the Rings: The Return of the King, The (2003)",Action|Adventure|Drama|Fantasy
3407,"Dark Knight, The (2008)",Action|Crime|Drama|IMAX
3408,"Usual Suspects, The (1995)",Crime|Mystery|Thriller
3409,North by Northwest (1959),Action|Adventure|Mystery|Romance|Thriller
3410,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Sci-Fi
3411,"Princess Bride, The (1987)",Action|Adventure|Comedy|Fantasy|Romance
3412,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),Action|Adventure
3413,Lawrence of Arabia (1962),Adventure|Drama|War
3414,Apocalypse Now (1979),Action|Drama|War
3415,Star Wars: Episode VI - Return of the Jedi (1983),Action|Adventure|Sci-Fi
3416,Goodfellas (1990),Crime|Drama
3417,"Godfather: Part II, The (1974)",Crime|Drama
3418,Full Metal Jacket (1987),Drama|War
3419,Amadeus (1984),Drama
3420,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
3421,"Shawshank Redemption, The (1994)",Crime|Drama
3422,North by Northwest (1959),Action|Adventure|Mystery|Romance|Thriller
3423,Some Like It Hot (1959),Comedy|Crime
3424,Casablanca (1942),Drama|Romance
3425,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),Drama|Film-Noir|Romance
3426,"Boot, Das (Boat, The) (1981)",Action|Drama|War
3427,Glory (1989),Drama|War
3428,"Femme Nikita, La (Nikita) (1990)",Action|Crime|Romance|Thriller
3429,"Bridge on the River Kwai, The (1957)",Adventure|Drama|War
3430,Chinatown (1974),Crime|Film-Noir|Mystery|Thriller
3431,Seven Samurai (Shichinin no samurai) (1954),Action|Adventure|Drama
3432,"Shawshank Redemption, The (1994)",Crime|Drama
3433,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Sci-Fi
3434,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),Action|Adventure
3435,"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)",Action|Adventure|Western
3436,12 Angry Men (1957),Drama
3437,Lawrence of Arabia (1962),Adventure|Drama|War
3438,Star Wars: Episode VI - Return of the Jedi (1983),Action|Adventure|Sci-Fi
3439,Goodfellas (1990),Crime|Drama
3440,"Godfather: Part II, The (1974)",Crime|Drama
3441,Full Metal Jacket (1987),Drama|War
3442,Amadeus (1984),Drama
3443,Seven Samurai (Shichinin no samurai) (1954),Action|Adventure|Drama
3444,"Usual Suspects, The (1995)",Crime|Mystery|Thriller
3445,Hoop Dreams (1994),Documentary
3446,"Godfather, The (1972)",Crime|Drama
3447,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),Drama|Film-Noir|Romance
3448,Reservoir Dogs (1992),Crime|Mystery|Thriller
3449,Cinema Paradiso (Nuovo cinema Paradiso) (1989),Drama
3450,Delicatessen (1991),Comedy|Drama|Romance
3451,Paths of Glory (1957),Drama|War
3452,"Godfather: Part II, The (1974)",Crime|Drama
3453,"Boondock Saints, The (2000)",Action|Crime|Drama|Thriller
3454,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",Comedy|Romance
3455,"Departed, The (2006)",Crime|Drama|Thriller
3456,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
3457,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller
3458,"Shawshank Redemption, The (1994)",Crime|Drama
3459,Jurassic Park (1993),Action|Adventure|Sci-Fi|Thriller
3460,Much Ado About Nothing (1993),Comedy|Romance
3461,"Silence of the Lambs, The (1991)",Crime|Horror|Thriller
3462,Fargo (1996),Comedy|Crime|Drama|Thriller
3463,"Godfather, The (1972)",Crime|Drama
3464,Rear Window (1954),Mystery|Thriller
3465,Reservoir Dogs (1992),Crime|Mystery|Thriller
3466,American History X (1998),Crime|Drama
3467,"Departed, The (2006)",Crime|Drama|Thriller
3468,Forrest Gump (1994),Comedy|Drama|Romance|War
3469,Ran (1985),Drama|War
3470,Full Metal Jacket (1987),Drama|War
3471,Harold and Maude (1971),Comedy|Drama|Romance
3472,"Seventh Seal, The (Sjunde inseglet, Det) (1957)",Drama
3473,Manhattan (1979),Comedy|Drama|Romance
3474,Miller's Crossing (1990),Crime|Drama|Film-Noir|Thriller
3475,"Graduate, The (1967)",Comedy|Drama|Romance
3476,Touch of Evil (1958),Crime|Film-Noir|Thriller
3477,"Femme Nikita, La (Nikita) (1990)",Action|Crime|Romance|Thriller
3478,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",Comedy|Romance
3479,"Lord of the Rings: The Return of the King, The (2003)",Action|Adventure|Drama|Fantasy
3480,"Shawshank Redemption, The (1994)",Crime|Drama
3481,"Godfather, The (1972)",Crime|Drama
3482,Monty Python and the Holy Grail (1975),Adventure|Comedy|Fantasy
3483,Wallace & Gromit: The Wrong Trousers (1993),Animation|Children|Comedy|Crime
3484,L.A. Confidential (1997),Crime|Film-Noir|Mystery|Thriller
3485,Fight Club (1999),Action|Crime|Drama|Thriller
3486,Memento (2000),Mystery|Thriller
3487,Donnie Darko (2001),Drama|Mystery|Sci-Fi|Thriller
3488,"Monsters, Inc. (2001)",Adventure|Animation|Children|Comedy|Fantasy
3489,"Lord of the Rings: The Two Towers, The (2002)",Adventure|Fantasy
3490,Eternal Sunshine of the Spotless Mind (2004),Drama|Romance|Sci-Fi
3491,Logan (2017),Action|Sci-Fi
3492,"Usual Suspects, The (1995)",Crime|Mystery|Thriller
3493,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War
3494,"Philadelphia Story, The (1940)",Comedy|Drama|Romance
3495,Rear Window (1954),Mystery|Thriller
3496,North by Northwest (1959),Action|Adventure|Mystery|Romance|Thriller
3497,Some Like It Hot (1959),Comedy|Crime
3498,Casablanca (1942),Drama|Romance
3499,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),Drama|Film-Noir|Romance
3500,"Princess Bride, The (1987)",Action|Adventure|Comedy|Fantasy|Romance
3501,Apocalypse Now (1979),Action|Drama|War
3502,Goodfellas (1990),Crime|Drama
3503,Good Will Hunting (1997),Drama|Romance
3504,"Usual Suspects, The (1995)",Crime|Mystery|Thriller
3505,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
3506,"Godfather, The (1972)",Crime|Drama
3507,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Sci-Fi
3508,"Princess Bride, The (1987)",Action|Adventure|Comedy|Fantasy|Romance
3509,Goodfellas (1990),Crime|Drama
3510,Good Will Hunting (1997),Drama|Romance
3511,American History X (1998),Crime|Drama
3512,"Green Mile, The (1999)",Crime|Drama
3513,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",Comedy|Romance
3514,"Lord of the Rings: The Return of the King, The (2003)",Action|Adventure|Drama|Fantasy
3515,"Dark Knight, The (2008)",Action|Crime|Drama|IMAX
3516,"Shawshank Redemption, The (1994)",Crime|Drama
3517,Schindler's List (1993),Drama|War
3518,"Silence of the Lambs, The (1991)",Crime|Horror|Thriller
3519,Apocalypse Now (1979),Action|Drama|War
3520,Goodfellas (1990),Crime|Drama
3521,Chinatown (1974),Crime|Film-Noir|Mystery|Thriller
3522,"Shining, The (1980)",Horror
3523,Saving Private Ryan (1998),Action|Drama|War
3524,"Matrix, The (1999)",Action|Sci-Fi|Thriller
3525,Fight Club (1999),Action|Crime|Drama|Thriller
3526,"Lord of the Rings: The Fellowship of the Ring, The (2001)",Adventure|Fantasy
3527,Eternal Sunshine of the Spotless Mind (2004),Drama|Romance|Sci-Fi
3528,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
3529,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War
3530,Rear Window (1954),Mystery|Thriller
3531,North by Northwest (1959),Action|Adventure|Mystery|Romance|Thriller
3532,Ran (1985),Drama|War
3533,Psycho (1960),Crime|Horror
3534,Full Metal Jacket (1987),Drama|War
3535,Amadeus (1984),Drama
3536,"Boot, Das (Boat, The) (1981)",Action|Drama|War
3537,Glory (1989),Drama|War
3538,Manhattan (1979),Comedy|Drama|Romance
3539,"Graduate, The (1967)",Comedy|Drama|Romance
3540,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
3541,"Silence of the Lambs, The (1991)",Crime|Horror|Thriller
3542,Fargo (1996),Comedy|Crime|Drama|Thriller
3543,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War
3544,"Godfather, The (1972)",Crime|Drama
3545,Goodfellas (1990),Crime|Drama
3546,"Godfather: Part II, The (1974)",Crime|Drama
3547,Cool Hand Luke (1967),Drama
3548,Seven Samurai (Shichinin no samurai) (1954),Action|Adventure|Drama
3549,Memento (2000),Mystery|Thriller
3550,"Dark Knight, The (2008)",Action|Crime|Drama|IMAX
3551,Up (2009),Adventure|Animation|Children|Drama
3552,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
3553,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller
3554,"Shawshank Redemption, The (1994)",Crime|Drama
3555,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War
3556,"Godfather, The (1972)",Crime|Drama
3557,American History X (1998),Crime|Drama
3558,Office Space (1999),Comedy|Crime
3559,Fight Club (1999),Action|Crime|Drama|Thriller
3560,"Lord of the Rings: The Fellowship of the Ring, The (2001)",Adventure|Fantasy
3561,In Bruges (2008),Comedy|Crime|Drama|Thriller
3562,"Dark Knight, The (2008)",Action|Crime|Drama|IMAX
3563,Star Wars: Episode VII - The Force Awakens (2015),Action|Adventure|Fantasy|Sci-Fi|IMAX
3564,In the Name of the Father (1993),Drama
3565,Schindler's List (1993),Drama|War
3566,"Silence of the Lambs, The (1991)",Crime|Horror|Thriller
3567,Rear Window (1954),Mystery|Thriller
3568,North by Northwest (1959),Action|Adventure|Mystery|Romance|Thriller
3569,Casablanca (1942),Drama|Romance
3570,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),Drama|Film-Noir|Romance
3571,Lawrence of Arabia (1962),Adventure|Drama|War
3572,Amadeus (1984),Drama
3573,Cool Hand Luke (1967),Drama
3574,American History X (1998),Crime|Drama
3575,"Green Mile, The (1999)",Crime|Drama
3576,"Shawshank Redemption, The (1994)",Crime|Drama
3577,"Silence of the Lambs, The (1991)",Crime|Horror|Thriller
3578,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War
3579,Trainspotting (1996),Comedy|Crime|Drama
3580,"Godfather, The (1972)",Crime|Drama
3581,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Sci-Fi
3582,"Princess Bride, The (1987)",Action|Adventure|Comedy|Fantasy|Romance
3583,Apocalypse Now (1979),Action|Drama|War
3584,Fight Club (1999),Action|Crime|Drama|Thriller
3585,"Boondock Saints, The (2000)",Action|Crime|Drama|Thriller
3586,"Departed, The (2006)",Crime|Drama|Thriller
3587,"Dark Knight, The (2008)",Action|Crime|Drama|IMAX
3588,"Usual Suspects, The (1995)",Crime|Mystery|Thriller
3589,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
3590,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller
3591,Fargo (1996),Comedy|Crime|Drama|Thriller
3592,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War
3593,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Sci-Fi
3594,"Princess Bride, The (1987)",Action|Adventure|Comedy|Fantasy|Romance
3595,Apocalypse Now (1979),Action|Drama|War
3596,Goodfellas (1990),Crime|Drama
3597,"Godfather: Part II, The (1974)",Crime|Drama
3598,"Lord of the Rings: The Return of the King, The (2003)",Action|Adventure|Drama|Fantasy
3599,"Dark Knight, The (2008)",Action|Crime|Drama|IMAX
3600,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War
3601,Lawrence of Arabia (1962),Adventure|Drama|War
3602,Apocalypse Now (1979),Action|Drama|War
3603,Star Wars: Episode VI - Return of the Jedi (1983),Action|Adventure|Sci-Fi
3604,Goodfellas (1990),Crime|Drama
3605,Alien (1979),Horror|Sci-Fi
3606,Ran (1985),Drama|War
3607,"Godfather: Part II, The (1974)",Crime|Drama
3608,Full Metal Jacket (1987),Drama|War
3609,"Boot, Das (Boat, The) (1981)",Action|Drama|War
3610,Fight Club (1999),Action|Crime|Drama|Thriller
3611,"Dark Knight, The (2008)",Action|Crime|Drama|IMAX
3612,"Shawshank Redemption, The (1994)",Crime|Drama
3613,Schindler's List (1993),Drama|War
3614,Glory (1989),Drama|War
3615,"Femme Nikita, La (Nikita) (1990)",Action|Crime|Romance|Thriller
3616,"Bridge on the River Kwai, The (1957)",Adventure|Drama|War
3617,Chinatown (1974),Crime|Film-Noir|Mystery|Thriller
3618,"Shining, The (1980)",Horror
3619,Stand by Me (1986),Adventure|Drama
3620,Saving Private Ryan (1998),Action|Drama|War
3621,"Matrix, The (1999)",Action|Sci-Fi|Thriller
3622,Memento (2000),Mystery|Thriller
3623,City of God (Cidade de Deus) (2002),Action|Adventure|Crime|Drama|Thriller
3624,"Shawshank Redemption, The (1994)",Crime|Drama
3625,Forrest Gump (1994),Comedy|Drama|Romance|War
3626,Vertigo (1958),Drama|Mystery|Romance|Thriller
3627,Rear Window (1954),Mystery|Thriller
3628,North by Northwest (1959),Action|Adventure|Mystery|Romance|Thriller
3629,Some Like It Hot (1959),Comedy|Crime
3630,Casablanca (1942),Drama|Romance
3631,"Maltese Falcon, The (1941)",Film-Noir|Mystery
3632,My Fair Lady (1964),Comedy|Drama|Musical|Romance
3633,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),Drama|Film-Noir|Romance
3634,Citizen Kane (1941),Drama|Mystery
3635,Notorious (1946),Film-Noir|Romance|Thriller
3636,"Usual Suspects, The (1995)",Crime|Mystery|Thriller
3637,Hoop Dreams (1994),Documentary
3638,Fargo (1996),Comedy|Crime|Drama|Thriller
3639,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War
3640,"Godfather, The (1972)",Crime|Drama
3641,Snatch (2000),Comedy|Crime|Thriller
3642,Memento (2000),Mystery|Thriller
3643,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",Comedy|Romance
3644,Gladiator (1992),Action|Drama
3645,Spider-Man 2 (2004),Action|Adventure|Sci-Fi|IMAX
3646,"Prestige, The (2006)",Drama|Mystery|Sci-Fi|Thriller
3647,"Dark Knight, The (2008)",Action|Crime|Drama|IMAX
3648,North by Northwest (1959),Action|Adventure|Mystery|Romance|Thriller
3649,Casablanca (1942),Drama|Romance
3650,"Fish Called Wanda, A (1988)",Comedy|Crime
3651,Bonnie and Clyde (1967),Crime|Drama
3652,Ran (1985),Drama|War
3653,"Boot, Das (Boat, The) (1981)",Action|Drama|War
3654,Glory (1989),Drama|War
3655,"Femme Nikita, La (Nikita) (1990)",Action|Crime|Romance|Thriller
3656,Indiana Jones and the Last Crusade (1989),Action|Adventure
3657,Seven Samurai (Shichinin no samurai) (1954),Action|Adventure|Drama
3658,Toy Story 2 (1999),Adventure|Animation|Children|Comedy|Fantasy
3659,Hero (Ying xiong) (2002),Action|Adventure|Drama
3660,"Usual Suspects, The (1995)",Crime|Mystery|Thriller
3661,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
